index,degradation,predicted_iou,model_runtime_sec,e2e_runtime_sec,fps_e2e,input_scale,iou,dice,precision,recall,boundary_f1
3449,blur,0.7469973564147949,0.02688526700001148,0.08554403099998353,11.689886346368136,3.4133333333333336,0.6938818484626721,0.8192801039723322,0.7876015818519866,0.8536137343096688,0.0982868385963357
3449,lowres,0.7361673712730408,0.026980884000010974,0.08755373699995062,11.421557026178837,3.4133333333333336,0.6972252238343823,0.8216060120285115,0.7942366026287435,0.8509290441087887,0.10370943048403776
3449,dark,0.7402946352958679,0.02800708099999838,0.08869397799998069,11.274722619840297,3.4133333333333336,0.6981028857236391,0.8222150631657935,0.8038289352318725,0.8414619786635797,0.10025412946588123
3449,bright,0.6410982012748718,0.028256424999995033,0.08867720599999984,11.276855069159506,3.4133333333333336,0.7022530936258266,0.8250865823131108,0.8016035179672186,0.8499870475470763,0.095831481318788
2702,original,0.7885874509811401,0.028143381000006684,0.08323034000000007,12.014849392661368,5.182186234817814,0.8752178816772083,0.9334572693967776,0.8896068367158517,0.9818547807330031,0.1597029092118746
2702,blur,0.7903728485107422,0.0280367909999768,0.07335113900001033,13.633053469011015,5.182186234817814,0.5935214496232416,0.7449180552462205,0.9208654416119396,0.6254205607474838,0.16319306740688502
2702,lowres,0.8212741613388062,0.028082999999980984,0.07305451300004506,13.688408271223205,5.182186234817814,0.8799989862636526,0.9361696391257955,0.8811602294064658,0.9985046728969093,0.17524102013267837
2702,dark,0.7280933856964111,0.028494803000000957,0.07441934400003447,13.437366499757601,5.182186234817814,0.5847282302048458,0.7379539520530437,0.8990374685004754,0.6258231488136231,0.058802001492160645
2702,bright,0.7132524847984314,0.02799629499997991,0.07347297999996272,13.610445635940007,5.182186234817814,0.8815035584900488,0.937020346852255,0.8921856715639339,0.9865995686553598,0.15681897041270615
1328,original,0.8326471447944641,0.028167160000009517,0.1013164139999958,9.870069029486588,3.8323353293413174,0.8300859943469752,0.907155179495456,0.8528048931172455,0.9689046432453694,0.1728851320028093
1328,blur,0.8383748531341553,0.027960575000008703,0.09191547500000752,10.879560813888174,3.8323353293413174,0.8502496356247556,0.9190647783456098,0.8795714102396768,0.9622714350889824,0.2270310324815442
1328,lowres,0.8137683868408203,0.028354653000008057,0.09267033300000094,10.790939965652113,3.8323353293413174,0.8466950564707626,0.9169841588127604,0.8751873943412092,0.9629733618780181,0.17052235597249468
1328,dark,0.8676251173019409,0.02799252099998739,0.0940198869999449,10.63604766936793,3.8323353293413174,0.8406651871216245,0.9134362870590613,0.8627230750028507,0.9704839785206997,0.14564787363137888
1328,bright,0.8378139138221741,0.028092034999986026,0.09733450300001323,10.273849140626568,3.8323353293413174,0.8219521482513099,0.9022763293099775,0.8955538653018615,0.9091004808195314,0.20036522880654295
2164,original,0.8403183817863464,0.028201566000007006,0.09536902499996813,10.485584811214482,3.843843843843844,0.0013737782058770274,0.002743787056893727,0.9999999998850575,0.0013737782058770274,0.0
2164,blur,0.8041486144065857,0.028229647999978624,0.0940599299999576,10.6315197130218,3.843843843843844,0.0022106775726756763,0.004411602514612738,0.9999999999285714,0.0022106775726756763,0.0
2164,lowres,0.8490504026412964,0.0280953260000274,0.09312283799999932,10.738504339827006,3.843843843843844,0.001831704274502703,0.003656710536684742,0.9999999999137932,0.001831704274502703,0.0
2164,dark,0.8408023118972778,0.028328842000007626,0.0924388120000117,10.817966808139783,3.843843843843844,0.0013579876517864867,0.0027122920444685467,0.999999999883721,0.0013579876517864867,0.0
2164,bright,0.8427180051803589,0.028134739999984504,0.09445882599999322,10.586623212954942,3.843843843843844,0.001421149868148649,0.0028382661347541214,0.999999999888889,0.001421149868148649,0.0
1409,original,0.8804202675819397,0.028188541999952577,0.11186396199997262,8.939429483109537,4.142394822006472,0.4214207866837568,0.592957118161965,0.6772282902905209,0.5273376478463321,0.022243671886758458
1409,blur,0.879505455493927,0.028376162000029126,0.09811427200003209,10.192197114805815,4.142394822006472,0.4087528109322861,0.580304518663968,0.6450996450994495,0.5273376478463321,0.017406522837106052
1409,lowres,0.913154661655426,0.028470110999990084,0.09991746999997986,10.008259816828845,4.142394822006472,0.4201074716503181,0.5916558852579064,0.6739240666791297,0.5272880557413953,0.02350325114372897
1409,dark,0.8981533050537109,0.028265372000021216,0.11427279700001236,8.750989091479854,4.142394822006472,0.42307998725294316,0.5945976207137027,0.6825616143437927,0.5267177465346211,0.02136029802955433
